"option_id","parameter_id","procedure_id","procedure_stable_key","procedure_stable_id","db_id.x","procedure_name","procedure_desc","major_version.x","minor_version.x","is_mandatory","level","stage","stage_label","parameter_stable_id","db_id.y","parameter_name","description.x","major_version.y","minor_version.y","unit","datatype","parameter_type","formula","required","metadata","important","derived","annotate","increment","options","sequence","media","data_analysis","data_analysis_notes","stable_key","option_name","description.y","normal"
371,158,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_060_001",6,"Instrumentation effects - Open field","instrumentation_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4945,"Controlled instrumentation strategy","",NA
372,158,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_060_001",6,"Instrumentation effects - Open field","instrumentation_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4945,"Active randomisation instrumentation strategy","",NA
373,158,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_060_001",6,"Instrumentation effects - Open field","instrumentation_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4945,"Active randomisation and minimisation instrumentation strategy","",NA
374,158,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_060_001",6,"Instrumentation effects - Open field","instrumentation_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4945,"Causal randomisation instrumentation strategy","",NA
375,158,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_060_001",6,"Instrumentation effects - Open field","instrumentation_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4945,"Causal randomisation and minimisation instrumentation strategy","",NA
376,158,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_060_001",6,"Instrumentation effects - Open field","instrumentation_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4945,"Test not run","",NA
377,159,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_061_001",6,"Instrumentation effects - ECG","instrumentation_effects_ecg",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4946,"Controlled instrumentation strategy","",NA
378,159,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_061_001",6,"Instrumentation effects - ECG","instrumentation_effects_ecg",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4946,"Active randomisation instrumentation strategy","",NA
379,159,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_061_001",6,"Instrumentation effects - ECG","instrumentation_effects_ecg",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4946,"Active randomisation and minimisation instrumentation strategy","",NA
380,159,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_061_001",6,"Instrumentation effects - ECG","instrumentation_effects_ecg",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4946,"Causal randomisation instrumentation strategy","",NA
381,159,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_061_001",6,"Instrumentation effects - ECG","instrumentation_effects_ecg",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4946,"Causal randomisation and minimisation instrumentation strategy","",NA
382,159,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_061_001",6,"Instrumentation effects - ECG","instrumentation_effects_ecg",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4946,"Test not run","",NA
383,160,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_062_001",6,"Instrumentation effects - Echo","instrumentation_effects_echo",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4947,"Controlled instrumentation strategy","",NA
384,160,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_062_001",6,"Instrumentation effects - Echo","instrumentation_effects_echo",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4947,"Active randomisation instrumentation strategy","",NA
385,160,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_062_001",6,"Instrumentation effects - Echo","instrumentation_effects_echo",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4947,"Active randomisation and minimisation instrumentation strategy","",NA
386,160,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_062_001",6,"Instrumentation effects - Echo","instrumentation_effects_echo",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4947,"Causal randomisation instrumentation strategy","",NA
387,160,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_062_001",6,"Instrumentation effects - Echo","instrumentation_effects_echo",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4947,"Causal randomisation and minimisation instrumentation strategy","",NA
388,160,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_062_001",6,"Instrumentation effects - Echo","instrumentation_effects_echo",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4947,"Test not run","",NA
389,161,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_063_001",6,"Instrumentation effects - Plethysmography","instrumentation_effects_plethysmography",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4948,"Controlled instrumentation strategy","",NA
390,161,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_063_001",6,"Instrumentation effects - Plethysmography","instrumentation_effects_plethysmography",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4948,"Active randomisation instrumentation strategy","",NA
391,161,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_063_001",6,"Instrumentation effects - Plethysmography","instrumentation_effects_plethysmography",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4948,"Active randomisation and minimisation instrumentation strategy","",NA
392,161,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_063_001",6,"Instrumentation effects - Plethysmography","instrumentation_effects_plethysmography",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4948,"Causal randomisation instrumentation strategy","",NA
393,161,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_063_001",6,"Instrumentation effects - Plethysmography","instrumentation_effects_plethysmography",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4948,"Causal randomisation and minimisation instrumentation strategy","",NA
394,161,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_063_001",6,"Instrumentation effects - Plethysmography","instrumentation_effects_plethysmography",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4948,"Test not run","",NA
395,162,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_064_001",6,"Instrumentation effects - Gross pathology","instrumentation_effects_gross_pathology",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4949,"Controlled instrumentation strategy","",NA
396,162,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_064_001",6,"Instrumentation effects - Gross pathology","instrumentation_effects_gross_pathology",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4949,"Active randomisation instrumentation strategy","",NA
397,162,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_064_001",6,"Instrumentation effects - Gross pathology","instrumentation_effects_gross_pathology",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4949,"Active randomisation and minimisation instrumentation strategy","",NA
398,162,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_064_001",6,"Instrumentation effects - Gross pathology","instrumentation_effects_gross_pathology",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4949,"Causal randomisation instrumentation strategy","",NA
399,162,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_064_001",6,"Instrumentation effects - Gross pathology","instrumentation_effects_gross_pathology",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4949,"Causal randomisation and minimisation instrumentation strategy","",NA
400,162,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_064_001",6,"Instrumentation effects - Gross pathology","instrumentation_effects_gross_pathology",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4949,"Test not run","",NA
401,163,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_065_001",6,"Instrumentation effects - Insulin","instrumentation_effects_insulin",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4950,"Controlled instrumentation strategy","",NA
402,163,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_065_001",6,"Instrumentation effects - Insulin","instrumentation_effects_insulin",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4950,"Active randomisation instrumentation strategy","",NA
403,163,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_065_001",6,"Instrumentation effects - Insulin","instrumentation_effects_insulin",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4950,"Active randomisation and minimisation instrumentation strategy","",NA
404,163,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_065_001",6,"Instrumentation effects - Insulin","instrumentation_effects_insulin",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4950,"Causal randomisation instrumentation strategy","",NA
405,163,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_065_001",6,"Instrumentation effects - Insulin","instrumentation_effects_insulin",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4950,"Causal randomisation and minimisation instrumentation strategy","",NA
406,163,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_065_001",6,"Instrumentation effects - Insulin","instrumentation_effects_insulin",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4950,"Test not run","",NA
407,164,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_066_001",6,"Instrumentation effects - Embryo Lac Z","instrumentation_effects_embryo_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4951,"Controlled instrumentation strategy","",NA
408,164,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_066_001",6,"Instrumentation effects - Embryo Lac Z","instrumentation_effects_embryo_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4951,"Active randomisation instrumentation strategy","",NA
409,164,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_066_001",6,"Instrumentation effects - Embryo Lac Z","instrumentation_effects_embryo_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4951,"Active randomisation and minimisation instrumentation strategy","",NA
410,164,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_066_001",6,"Instrumentation effects - Embryo Lac Z","instrumentation_effects_embryo_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4951,"Causal randomisation instrumentation strategy","",NA
411,164,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_066_001",6,"Instrumentation effects - Embryo Lac Z","instrumentation_effects_embryo_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4951,"Causal randomisation and minimisation instrumentation strategy","",NA
412,164,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_066_001",6,"Instrumentation effects - Embryo Lac Z","instrumentation_effects_embryo_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4951,"Test not run","",NA
413,165,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_067_001",6,"Instrumentation effects - Adult Lac Z","instrumentation_effects_adult_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4952,"Controlled instrumentation strategy","",NA
414,165,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_067_001",6,"Instrumentation effects - Adult Lac Z","instrumentation_effects_adult_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4952,"Active randomisation instrumentation strategy","",NA
415,165,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_067_001",6,"Instrumentation effects - Adult Lac Z","instrumentation_effects_adult_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4952,"Active randomisation and minimisation instrumentation strategy","",NA
416,165,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_067_001",6,"Instrumentation effects - Adult Lac Z","instrumentation_effects_adult_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4952,"Causal randomisation instrumentation strategy","",NA
417,165,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_067_001",6,"Instrumentation effects - Adult Lac Z","instrumentation_effects_adult_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4952,"Causal randomisation and minimisation instrumentation strategy","",NA
418,165,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_067_001",6,"Instrumentation effects - Adult Lac Z","instrumentation_effects_adult_lac_z",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4952,"Test not run","",NA
419,166,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_068_001",6,"Instrumentation effects - X-ray","instrumentation_effects_x_ray",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4953,"Controlled instrumentation strategy","",NA
420,166,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_068_001",6,"Instrumentation effects - X-ray","instrumentation_effects_x_ray",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4953,"Active randomisation instrumentation strategy","",NA
421,166,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_068_001",6,"Instrumentation effects - X-ray","instrumentation_effects_x_ray",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4953,"Active randomisation and minimisation instrumentation strategy","",NA
422,166,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_068_001",6,"Instrumentation effects - X-ray","instrumentation_effects_x_ray",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4953,"Causal randomisation instrumentation strategy","",NA
423,166,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_068_001",6,"Instrumentation effects - X-ray","instrumentation_effects_x_ray",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4953,"Causal randomisation and minimisation instrumentation strategy","",NA
424,166,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_068_001",6,"Instrumentation effects - X-ray","instrumentation_effects_x_ray",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4953,"Test not run","",NA
425,167,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_069_001",6,"Operator effects - Body weight","operator_effects_body_weight",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4954,"Single operator","",NA
426,167,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_069_001",6,"Operator effects - Body weight","operator_effects_body_weight",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4954,"Active operator randomisation","",NA
427,167,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_069_001",6,"Operator effects - Body weight","operator_effects_body_weight",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4954,"Active operator randomisation with minimisation","",NA
428,167,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_069_001",6,"Operator effects - Body weight","operator_effects_body_weight",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4954,"Balanced operator","",NA
429,167,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_069_001",6,"Operator effects - Body weight","operator_effects_body_weight",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4954,"Balanced operator with minimisation","",NA
430,167,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_069_001",6,"Operator effects - Body weight","operator_effects_body_weight",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4954,"Minimized operator","",NA
431,167,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_069_001",6,"Operator effects - Body weight","operator_effects_body_weight",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4954,"Test not run","",NA
432,168,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_070_001",6,"Operator effects - Open field","operator_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4955,"Single operator","",NA
433,168,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_070_001",6,"Operator effects - Open field","operator_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4955,"Active operator randomisation","",NA
434,168,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_070_001",6,"Operator effects - Open field","operator_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4955,"Active operator randomisation with minimisation","",NA
435,168,4,188,"IMPC_EXD_001",6,"Experimental design","",1,0,0,"line","Adult","Unrestricted","IMPC_EXD_070_001",6,"Operator effects - Open field","operator_effects_open_field",1,0," ","TEXT","simpleParameter",NA,1,0,0,0,0,0,1,0,0,0,"",4955,"Balanced operator","",NA
